timestamp,frame,person_id,reason,image_path,helmet_conf,vest_conf
2025-09-24 21:47:59,119,1,low_conf_ppe,review\review_20250924_214759_f119_id1.jpg,0.826,0.0
2025-09-24 21:47:59,120,1,low_conf_ppe,review\review_20250924_214759_f120_id1.jpg,0.819,0.0
2025-09-24 21:47:59,121,3,low_conf_ppe,review\review_20250924_214759_f121_id3.jpg,0.163,0.613
2025-09-24 21:47:59,121,1,low_conf_ppe,review\review_20250924_214759_f121_id1.jpg,0.817,0.0
2025-09-24 21:48:00,122,3,low_conf_ppe,review\review_20250924_214759_f122_id3.jpg,0.106,0.626
2025-09-24 21:48:00,122,1,low_conf_ppe,review\review_20250924_214800_f122_id1.jpg,0.815,0.0
2025-09-24 21:48:00,123,3,low_conf_ppe,review\review_20250924_214800_f123_id3.jpg,0.069,0.635
2025-09-24 21:48:00,123,1,low_conf_ppe,review\review_20250924_214800_f123_id1.jpg,0.816,0.0
2025-09-24 21:48:00,124,3,low_conf_ppe,review\review_20250924_214800_f124_id3.jpg,0.045,0.64
2025-09-24 21:48:00,124,1,low_conf_ppe,review\review_20250924_214800_f124_id1.jpg,0.824,0.0
2025-09-24 21:48:00,125,3,low_conf_ppe,review\review_20250924_214800_f125_id3.jpg,0.029,0.641
2025-09-24 21:48:00,125,1,low_conf_ppe,review\review_20250924_214800_f125_id1.jpg,0.811,0.0
2025-09-24 21:48:00,126,3,low_conf_ppe,review\review_20250924_214800_f126_id3.jpg,0.019,0.644
2025-09-24 21:48:00,126,1,low_conf_ppe,review\review_20250924_214800_f126_id1.jpg,0.821,0.0
2025-09-24 21:48:00,127,3,low_conf_ppe,review\review_20250924_214800_f127_id3.jpg,0.012,0.642
2025-09-24 21:48:00,127,1,low_conf_ppe,review\review_20250924_214800_f127_id1.jpg,0.824,0.0
2025-09-24 21:48:00,128,3,low_conf_ppe,review\review_20250924_214800_f128_id3.jpg,0.008,0.643
2025-09-24 21:48:00,128,1,low_conf_ppe,review\review_20250924_214800_f128_id1.jpg,0.815,0.0
2025-09-24 21:48:00,129,3,low_conf_ppe,review\review_20250924_214800_f129_id3.jpg,0.005,0.418
2025-09-24 21:48:00,129,1,low_conf_ppe,review\review_20250924_214800_f129_id1.jpg,0.816,0.0
2025-09-24 21:48:00,130,3,low_conf_ppe,review\review_20250924_214800_f130_id3.jpg,0.003,0.495
2025-09-24 21:48:00,130,1,low_conf_ppe,review\review_20250924_214800_f130_id1.jpg,0.812,0.0
2025-09-24 21:48:00,131,3,low_conf_ppe,review\review_20250924_214800_f131_id3.jpg,0.002,0.543
2025-09-24 21:48:01,131,1,low_conf_ppe,review\review_20250924_214800_f131_id1.jpg,0.808,0.0
2025-09-24 21:48:01,132,3,low_conf_ppe,review\review_20250924_214801_f132_id3.jpg,0.001,0.578
2025-09-24 21:48:01,132,1,low_conf_ppe,review\review_20250924_214801_f132_id1.jpg,0.8,0.0
2025-09-24 21:48:01,133,3,low_conf_ppe,review\review_20250924_214801_f133_id3.jpg,0.001,0.601
2025-09-24 21:48:01,133,1,low_conf_ppe,review\review_20250924_214801_f133_id1.jpg,0.799,0.0
2025-09-24 21:48:01,134,3,low_conf_ppe,review\review_20250924_214801_f134_id3.jpg,0.001,0.597
2025-09-24 21:48:01,134,1,low_conf_ppe,review\review_20250924_214801_f134_id1.jpg,0.803,0.0
2025-09-24 21:48:01,135,3,low_conf_ppe,review\review_20250924_214801_f135_id3.jpg,0.0,0.597
2025-09-24 21:48:01,135,1,low_conf_ppe,review\review_20250924_214801_f135_id1.jpg,0.797,0.0
2025-09-24 21:48:01,136,3,low_conf_ppe,review\review_20250924_214801_f136_id3.jpg,0.0,0.604
2025-09-24 21:48:01,136,1,low_conf_ppe,review\review_20250924_214801_f136_id1.jpg,0.805,0.0
2025-09-24 21:48:01,137,3,low_conf_ppe,review\review_20250924_214801_f137_id3.jpg,0.0,0.608
2025-09-24 21:48:01,137,1,low_conf_ppe,review\review_20250924_214801_f137_id1.jpg,0.8,0.0
2025-09-24 21:48:01,138,3,low_conf_ppe,review\review_20250924_214801_f138_id3.jpg,0.0,0.616
2025-09-24 21:48:01,138,1,low_conf_ppe,review\review_20250924_214801_f138_id1.jpg,0.797,0.0
2025-09-24 21:48:01,139,3,low_conf_ppe,review\review_20250924_214801_f139_id3.jpg,0.0,0.622
2025-09-24 21:48:01,139,1,low_conf_ppe,review\review_20250924_214801_f139_id1.jpg,0.787,0.0
2025-09-24 21:48:02,140,3,low_conf_ppe,review\review_20250924_214802_f140_id3.jpg,0.0,0.633
2025-09-24 21:48:02,140,1,low_conf_ppe,review\review_20250924_214802_f140_id1.jpg,0.785,0.0
2025-09-24 21:48:02,141,3,low_conf_ppe,review\review_20250924_214802_f141_id3.jpg,0.0,0.635
2025-09-24 21:48:02,141,1,low_conf_ppe,review\review_20250924_214802_f141_id1.jpg,0.787,0.0
2025-09-24 21:48:02,142,3,low_conf_ppe,review\review_20250924_214802_f142_id3.jpg,0.0,0.634
2025-09-24 21:48:02,142,1,low_conf_ppe,review\review_20250924_214802_f142_id1.jpg,0.787,0.0
2025-09-24 21:48:02,143,3,low_conf_ppe,review\review_20250924_214802_f143_id3.jpg,0.0,0.63
2025-09-24 21:48:02,143,1,low_conf_ppe,review\review_20250924_214802_f143_id1.jpg,0.783,0.0
2025-09-24 21:48:02,144,3,low_conf_ppe,review\review_20250924_214802_f144_id3.jpg,0.0,0.629
2025-09-24 21:48:02,144,1,low_conf_ppe,review\review_20250924_214802_f144_id1.jpg,0.778,0.0
2025-09-24 21:48:02,145,3,low_conf_ppe,review\review_20250924_214802_f145_id3.jpg,0.0,0.632
2025-09-24 21:48:02,145,1,low_conf_ppe,review\review_20250924_214802_f145_id1.jpg,0.778,0.0
2025-09-24 21:48:02,146,3,low_conf_ppe,review\review_20250924_214802_f146_id3.jpg,0.0,0.641
2025-09-24 21:48:02,146,1,low_conf_ppe,review\review_20250924_214802_f146_id1.jpg,0.777,0.0
2025-09-24 21:48:02,147,3,low_conf_ppe,review\review_20250924_214802_f147_id3.jpg,0.0,0.647
2025-09-24 21:48:02,147,1,low_conf_ppe,review\review_20250924_214802_f147_id1.jpg,0.79,0.0
2025-09-24 21:48:02,148,3,low_conf_ppe,review\review_20250924_214802_f148_id3.jpg,0.0,0.641
2025-09-24 21:48:02,148,36,low_conf_ppe,review\review_20250924_214802_f148_id36.jpg,0.0,0.13
2025-09-24 21:48:02,148,1,low_conf_ppe,review\review_20250924_214802_f148_id1.jpg,0.786,0.0
2025-09-24 21:48:03,149,3,low_conf_ppe,review\review_20250924_214802_f149_id3.jpg,0.0,0.625
2025-09-24 21:48:03,149,1,low_conf_ppe,review\review_20250924_214803_f149_id1.jpg,0.781,0.0
2025-09-24 21:48:03,150,3,low_conf_ppe,review\review_20250924_214803_f150_id3.jpg,0.0,0.626
2025-09-24 21:48:03,150,1,low_conf_ppe,review\review_20250924_214803_f150_id1.jpg,0.791,0.0
2025-09-24 21:48:03,151,3,low_conf_ppe,review\review_20250924_214803_f151_id3.jpg,0.0,0.63
2025-09-24 21:48:03,151,1,low_conf_ppe,review\review_20250924_214803_f151_id1.jpg,0.795,0.0
2025-09-24 21:48:03,152,3,low_conf_ppe,review\review_20250924_214803_f152_id3.jpg,0.119,0.632
2025-09-24 21:48:03,152,1,low_conf_ppe,review\review_20250924_214803_f152_id1.jpg,0.797,0.0
2025-09-24 21:48:03,152,36,low_conf_ppe,review\review_20250924_214803_f152_id36.jpg,0.098,0.117
2025-09-24 21:48:03,153,36,low_conf_ppe,review\review_20250924_214803_f153_id36.jpg,0.162,0.195
2025-09-24 21:48:03,153,1,low_conf_ppe,review\review_20250924_214803_f153_id1.jpg,0.796,0.0
2025-09-24 21:48:03,154,1,low_conf_ppe,review\review_20250924_214803_f154_id1.jpg,0.775,0.0
2025-09-24 21:48:03,155,1,low_conf_ppe,review\review_20250924_214803_f155_id1.jpg,0.772,0.0
2025-09-24 21:48:03,156,1,low_conf_ppe,review\review_20250924_214803_f156_id1.jpg,0.754,0.0
2025-09-24 21:48:03,157,1,low_conf_ppe,review\review_20250924_214803_f157_id1.jpg,0.752,0.0
2025-09-24 21:48:03,158,1,low_conf_ppe,review\review_20250924_214803_f158_id1.jpg,0.751,0.0
