session_id,session_date,session_time,analysis_type,frame,timestamp,type,severity,location
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,169,7.0s,Person Missing Hard Hat,High,"(866, 278)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,169,7.0s,Person Missing Mask,Low,"(1658, 2)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,169,7.0s,Person Missing Safety Vest,Medium,"(1658, 2)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,169,7.0s,Person Missing Hard Hat,High,"(1658, 2)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,170,7.1s,Person Missing Mask,Low,"(253, 217)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,170,7.1s,Person Missing Safety Vest,Medium,"(253, 217)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,170,7.1s,Person Missing Hard Hat,High,"(253, 217)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,170,7.1s,Person Missing Mask,Low,"(884, 279)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,170,7.1s,Person Missing Safety Vest,Medium,"(884, 279)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,170,7.1s,Person Missing Hard Hat,High,"(884, 279)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,171,7.1s,Person Missing Mask,Low,"(255, 218)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,171,7.1s,Person Missing Safety Vest,Medium,"(255, 218)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,171,7.1s,Person Missing Hard Hat,High,"(255, 218)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,171,7.1s,Person Missing Mask,Low,"(875, 277)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,171,7.1s,Person Missing Safety Vest,Medium,"(875, 277)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,171,7.1s,Person Missing Mask,Low,"(539, 469)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,171,7.1s,Person Missing Safety Vest,Medium,"(539, 469)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,171,7.1s,Person Missing Hard Hat,High,"(539, 469)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,172,7.2s,Person Missing Mask,Low,"(870, 275)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,172,7.2s,Person Missing Safety Vest,Medium,"(870, 275)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,172,7.2s,Person Missing Hard Hat,High,"(870, 275)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,172,7.2s,Person Missing Mask,Low,"(257, 219)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,172,7.2s,Person Missing Safety Vest,Medium,"(257, 219)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,172,7.2s,Person Missing Hard Hat,High,"(257, 219)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,173,7.2s,Person Missing Mask,Low,"(920, 278)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,173,7.2s,Person Missing Safety Vest,Medium,"(920, 278)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,173,7.2s,Person Missing Mask,Low,"(265, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,173,7.2s,Person Missing Safety Vest,Medium,"(265, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,173,7.2s,Person Missing Hard Hat,High,"(265, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,173,7.2s,Person Missing Mask,Low,"(527, 452)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,173,7.2s,Person Missing Safety Vest,Medium,"(527, 452)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,173,7.2s,Person Missing Hard Hat,High,"(527, 452)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,174,7.3s,Person Missing Mask,Low,"(271, 222)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,174,7.3s,Person Missing Safety Vest,Medium,"(271, 222)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,174,7.3s,Person Missing Mask,Low,"(924, 284)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,174,7.3s,Person Missing Safety Vest,Medium,"(924, 284)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,174,7.3s,Person Missing Mask,Low,"(529, 452)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,174,7.3s,Person Missing Safety Vest,Medium,"(529, 452)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,175,7.3s,Person Missing Mask,Low,"(274, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,175,7.3s,Person Missing Safety Vest,Medium,"(274, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,175,7.3s,Person Missing Mask,Low,"(929, 286)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,175,7.3s,Person Missing Safety Vest,Medium,"(929, 286)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,175,7.3s,Person Missing Mask,Low,"(533, 446)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,175,7.3s,Person Missing Safety Vest,Medium,"(533, 446)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,176,7.3s,Person Missing Mask,Low,"(270, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,176,7.3s,Person Missing Safety Vest,Medium,"(270, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,176,7.3s,Person Missing Mask,Low,"(935, 291)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,176,7.3s,Person Missing Safety Vest,Medium,"(935, 291)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,176,7.3s,Person Missing Mask,Low,"(525, 437)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,176,7.3s,Person Missing Safety Vest,Medium,"(525, 437)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Mask,Low,"(932, 292)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Safety Vest,Medium,"(932, 292)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Mask,Low,"(263, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Safety Vest,Medium,"(263, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Mask,Low,"(523, 436)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Safety Vest,Medium,"(523, 436)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Mask,Low,"(842, 522)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Safety Vest,Medium,"(842, 522)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,177,7.4s,Person Missing Hard Hat,High,"(842, 522)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Mask,Low,"(934, 293)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Safety Vest,Medium,"(934, 293)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Mask,Low,"(257, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Safety Vest,Medium,"(257, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Mask,Low,"(529, 442)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Safety Vest,Medium,"(529, 442)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Mask,Low,"(842, 521)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Safety Vest,Medium,"(842, 521)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,178,7.4s,Person Missing Hard Hat,High,"(842, 521)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Mask,Low,"(938, 291)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Safety Vest,Medium,"(938, 291)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Mask,Low,"(272, 222)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Safety Vest,Medium,"(272, 222)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Mask,Low,"(533, 439)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Safety Vest,Medium,"(533, 439)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Mask,Low,"(842, 524)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Safety Vest,Medium,"(842, 524)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,179,7.5s,Person Missing Hard Hat,High,"(842, 524)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Mask,Low,"(260, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Safety Vest,Medium,"(260, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Mask,Low,"(938, 287)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Safety Vest,Medium,"(938, 287)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Mask,Low,"(527, 446)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Safety Vest,Medium,"(527, 446)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Mask,Low,"(841, 524)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Safety Vest,Medium,"(841, 524)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,180,7.5s,Person Missing Hard Hat,High,"(841, 524)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Mask,Low,"(266, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Safety Vest,Medium,"(266, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Mask,Low,"(937, 279)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Safety Vest,Medium,"(937, 279)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Mask,Low,"(532, 444)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Safety Vest,Medium,"(532, 444)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Mask,Low,"(850, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Safety Vest,Medium,"(850, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,181,7.5s,Person Missing Hard Hat,High,"(850, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Mask,Low,"(929, 279)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Safety Vest,Medium,"(929, 279)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Mask,Low,"(266, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Safety Vest,Medium,"(266, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Mask,Low,"(527, 443)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Safety Vest,Medium,"(527, 443)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Mask,Low,"(849, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Safety Vest,Medium,"(849, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,182,7.6s,Person Missing Hard Hat,High,"(849, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Mask,Low,"(932, 278)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Safety Vest,Medium,"(932, 278)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Mask,Low,"(268, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Safety Vest,Medium,"(268, 221)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Mask,Low,"(525, 440)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Safety Vest,Medium,"(525, 440)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Mask,Low,"(848, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Safety Vest,Medium,"(848, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,183,7.6s,Person Missing Hard Hat,High,"(848, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Mask,Low,"(271, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Safety Vest,Medium,"(271, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Mask,Low,"(940, 278)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Safety Vest,Medium,"(940, 278)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Mask,Low,"(532, 441)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Safety Vest,Medium,"(532, 441)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Mask,Low,"(849, 535)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Safety Vest,Medium,"(849, 535)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,184,7.7s,Person Missing Hard Hat,High,"(849, 535)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Mask,Low,"(273, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Safety Vest,Medium,"(273, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Mask,Low,"(950, 277)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Safety Vest,Medium,"(950, 277)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Mask,Low,"(530, 439)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Safety Vest,Medium,"(530, 439)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Mask,Low,"(923, 411)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Safety Vest,Medium,"(923, 411)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Hard Hat,High,"(923, 411)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Mask,Low,"(849, 537)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Safety Vest,Medium,"(849, 537)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,185,7.7s,Person Missing Hard Hat,High,"(849, 537)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Mask,Low,"(274, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Safety Vest,Medium,"(274, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Mask,Low,"(943, 277)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Safety Vest,Medium,"(943, 277)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Mask,Low,"(533, 439)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Safety Vest,Medium,"(533, 439)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Mask,Low,"(925, 390)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Safety Vest,Medium,"(925, 390)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Hard Hat,High,"(925, 390)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Mask,Low,"(850, 538)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Safety Vest,Medium,"(850, 538)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,186,7.8s,Person Missing Hard Hat,High,"(850, 538)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Mask,Low,"(272, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Safety Vest,Medium,"(272, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Hard Hat,High,"(272, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Mask,Low,"(942, 270)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Safety Vest,Medium,"(942, 270)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Mask,Low,"(533, 437)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Safety Vest,Medium,"(533, 437)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Mask,Low,"(926, 382)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Safety Vest,Medium,"(926, 382)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Hard Hat,High,"(926, 382)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Mask,Low,"(850, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Safety Vest,Medium,"(850, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,187,7.8s,Person Missing Hard Hat,High,"(850, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Mask,Low,"(271, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Safety Vest,Medium,"(271, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Hard Hat,High,"(271, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Mask,Low,"(927, 389)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Safety Vest,Medium,"(927, 389)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Hard Hat,High,"(927, 389)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Mask,Low,"(536, 437)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Safety Vest,Medium,"(536, 437)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Mask,Low,"(945, 269)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Safety Vest,Medium,"(945, 269)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Mask,Low,"(849, 532)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Safety Vest,Medium,"(849, 532)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,188,7.8s,Person Missing Hard Hat,High,"(849, 532)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Mask,Low,"(272, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Safety Vest,Medium,"(272, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Hard Hat,High,"(272, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Mask,Low,"(927, 393)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Safety Vest,Medium,"(927, 393)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Hard Hat,High,"(927, 393)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Mask,Low,"(849, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Safety Vest,Medium,"(849, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Hard Hat,High,"(849, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Mask,Low,"(537, 434)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,189,7.9s,Person Missing Safety Vest,Medium,"(537, 434)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Mask,Low,"(273, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Safety Vest,Medium,"(273, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Hard Hat,High,"(273, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Mask,Low,"(535, 435)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Safety Vest,Medium,"(535, 435)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Mask,Low,"(927, 398)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Safety Vest,Medium,"(927, 398)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Hard Hat,High,"(927, 398)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Mask,Low,"(850, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Safety Vest,Medium,"(850, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Hard Hat,High,"(850, 534)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Mask,Low,"(939, 281)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,190,7.9s,Person Missing Safety Vest,Medium,"(939, 281)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Mask,Low,"(276, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Safety Vest,Medium,"(276, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Hard Hat,High,"(276, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Mask,Low,"(925, 383)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Safety Vest,Medium,"(925, 383)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Hard Hat,High,"(925, 383)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Mask,Low,"(532, 439)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Safety Vest,Medium,"(532, 439)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Mask,Low,"(851, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Safety Vest,Medium,"(851, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Hard Hat,High,"(851, 531)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Mask,Low,"(927, 386)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Safety Vest,Medium,"(927, 386)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,191,8.0s,Person Missing Hard Hat,High,"(927, 386)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Mask,Low,"(276, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Safety Vest,Medium,"(276, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Hard Hat,High,"(276, 223)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Mask,Low,"(930, 292)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Safety Vest,Medium,"(930, 292)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Mask,Low,"(531, 443)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Safety Vest,Medium,"(531, 443)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Mask,Low,"(926, 393)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Safety Vest,Medium,"(926, 393)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Hard Hat,High,"(926, 393)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Mask,Low,"(856, 535)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Safety Vest,Medium,"(856, 535)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,192,8.0s,Person Missing Hard Hat,High,"(856, 535)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Mask,Low,"(276, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Safety Vest,Medium,"(276, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Hard Hat,High,"(276, 224)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Mask,Low,"(528, 448)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Safety Vest,Medium,"(528, 448)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Mask,Low,"(924, 297)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Safety Vest,Medium,"(924, 297)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Mask,Low,"(929, 337)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Safety Vest,Medium,"(929, 337)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,193,8.0s,Person Missing Hard Hat,High,"(929, 337)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,194,8.1s,Person Missing Mask,Low,"(273, 220)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,194,8.1s,Person Missing Safety Vest,Medium,"(273, 220)"
20251006_190406,2025-10-06,19:04:06,Full Video Analysis,194,8.1s,Person Missing Hard Hat,High,"(273, 220)"
