Timestamp,Violation Type,X1,Y1,X2,Y2
2025-09-21 00:16:47,Helmet Missing,91,232,578,479
2025-09-21 00:16:47,Vest Missing,91,232,578,479
2025-09-21 00:16:47,Helmet Missing,91,230,581,479
2025-09-21 00:16:47,Vest Missing,91,230,581,479
2025-09-21 00:16:47,Helmet Missing,106,225,578,479
2025-09-21 00:16:47,Vest Missing,106,225,578,479
2025-09-21 00:16:47,Helmet Missing,85,197,624,479
2025-09-21 00:16:47,Vest Missing,85,197,624,479
2025-09-21 00:16:47,Helmet Missing,86,180,636,479
2025-09-21 00:16:47,Vest Missing,86,180,636,479
2025-09-21 00:16:47,Helmet Missing,66,161,637,479
2025-09-21 00:16:47,Vest Missing,66,161,637,479
2025-09-21 00:16:47,Helmet Missing,62,125,638,478
2025-09-21 00:16:47,Vest Missing,62,125,638,478
2025-09-21 00:16:48,Helmet Missing,68,124,638,478
2025-09-21 00:16:48,Vest Missing,68,124,638,478
2025-09-21 00:16:48,Helmet Missing,4,64,639,478
2025-09-21 00:16:48,Vest Missing,4,64,639,478
2025-09-21 00:16:48,Helmet Missing,4,71,640,478
2025-09-21 00:16:48,Vest Missing,4,71,640,478
2025-09-21 00:16:48,Helmet Missing,5,74,638,477
2025-09-21 00:16:48,Vest Missing,5,74,638,477
2025-09-21 00:16:49,Helmet Missing,5,74,639,477
2025-09-21 00:16:49,Vest Missing,5,74,639,477
2025-09-21 00:16:49,Helmet Missing,5,77,638,477
2025-09-21 00:16:49,Vest Missing,5,77,638,477
2025-09-21 00:16:49,Helmet Missing,5,88,635,477
2025-09-21 00:16:49,Vest Missing,5,88,635,477
2025-09-21 00:16:49,Helmet Missing,4,96,636,478
2025-09-21 00:16:49,Vest Missing,4,96,636,478
2025-09-21 00:16:49,Helmet Missing,2,97,636,478
2025-09-21 00:16:49,Vest Missing,2,97,636,478
2025-09-21 00:16:49,Helmet Missing,5,100,638,478
2025-09-21 00:16:49,Vest Missing,5,100,638,478
2025-09-21 00:16:49,Helmet Missing,5,100,638,478
2025-09-21 00:16:49,Vest Missing,5,100,638,478
